Tran No.,Customer Code,Location Code,Grade Level Code,Transaction Date,Delivery Type,Quantity,Paper type Code
282431,844178,L000000,G6000001,25/08/2016,Returned,-30,BW000000
280617,922881,L000000,G6000001,24/08/2016,Returned,-33,BW000000
277228,781668,L000000,G6000001,24/08/2016,Returned,-36,BW000000
264195,30498,L000000,G6000001,16/08/2016,Returned,-50,BW000000
273579,874172,L000000,G2000001,22/08/2016,Returned,-2,BW000000
235669,921038,L000000,G2000001,01/08/2016,Returned,-3,BW000000
247082,784668,L000000,G2000001,06/08/2016,Returned,-3,BW000000
255786,76740,L000000,G2000001,10/08/2016,Returned,-3,BW000000
267647,524939,L000000,G2000001,17/08/2016,Returned,-4,BW000000
269378,330539,L000000,G2000001,20/08/2016,Returned,-4,BW000000
260276,939263,L000000,G2000001,11/08/2016,Returned,-5,BW000000
275303,253004,L000000,G2000001,23/08/2016,Returned,-5,BW000000
287131,429759,L000000,G2000001,27/08/2016,Returned,-5,BW000000
288137,392694,L000000,G2000001,27/08/2016,Returned,-5,BW000000
253023,621454,L000000,G2000001,09/08/2016,Returned,-6,BW000000
268622,2111,L000000,G2000001,18/08/2016,Returned,-6,BW000000
249303,517493,L000000,G2000001,08/08/2016,Returned,-7,BW000000
279109,16635,L000000,G2000001,24/08/2016,Returned,-7,BW000000
283194,810381,L000000,G2000001,25/08/2016,Returned,-7,BW000000
284896,150095,L000000,G2000001,25/08/2016,Returned,-7,BW000000
288775,310558,L000000,G2000001,27/08/2016,Returned,-7,BW000000
248087,121264,L000000,G2000001,06/08/2016,Returned,-8,BW000000
236052,801028,L000000,G2000001,01/08/2016,Returned,-9,BW000000
245159,62687,L000000,G2000001,05/08/2016,Returned,-9,BW000000
268546,543567,L000000,G2000001,18/08/2016,Returned,-9,BW000000
270869,418574,L000000,G2000001,22/08/2016,Returned,-10,BW000000
286639,573680,L000000,G2000001,27/08/2016,Returned,-10,BW000000
241484,5899,L000000,G2000001,03/08/2016,Returned,-11,BW000000
246595,315983,L000000,G2000001,05/08/2016,Returned,-12,BW000000
287085,429759,L000000,G2000001,27/08/2016,Returned,-12,BW000000
281143,361378,L000000,G2000001,24/08/2016,Returned,-14,BW000000
288843,748005,L000000,G2000001,27/08/2016,Returned,-19,BW000000
248339,776974,L000000,G2000001,06/08/2016,Returned,-20,BW000000
258261,910721,L000000,G2000001,10/08/2016,Returned,-21,BW000000
241884,914222,L000000,G2000001,03/08/2016,Returned,-23,BW000000
265253,701065,L000000,G2000001,16/08/2016,Returned,-26,BW000000
278012,6238,L000000,OTH,24/08/2016,Returned,-2,BW000000
278012,6238,L000000,OTH,24/08/2016,Returned,-2,BW000000
253531,392485,L000000,OTH,09/08/2016,Returned,-9,BW000000
258271,910721,L000000,OTH,10/08/2016,Returned,-9,BW000000
255480,848665,L000000,OTH,10/08/2016,Returned,-10,BW000000
283325,875289,L000000,OTH,25/08/2016,Returned,-10,BW000000
257517,953516,L000000,OTH,10/08/2016,Returned,-14,BW000000
275796,946783,L000000,OTH,23/08/2016,Returned,-83,BW000000
272677,100490,L000000,G3000001,22/08/2016,Returned,-2,BW000000
281711,950170,L000000,G3000001,24/08/2016,Returned,-2,BW000000
288251,890557,L000000,G3000001,27/08/2016,Returned,-2,BW000000
247759,377899,L000000,G3000001,06/08/2016,Returned,-3,BW000000
272081,446232,L000000,G3000001,22/08/2016,Returned,-3,BW000000
288259,890557,L000000,G3000001,27/08/2016,Returned,-3,BW000000
289806,377670,L000000,G3000001,30/08/2016,Returned,-3,BW000000
239116,466684,L000000,G3000001,02/08/2016,Returned,-4,BW000000
245705,926850,L000000,G3000001,05/08/2016,Returned,-4,BW000000
254291,431581,L000000,G3000001,09/08/2016,Returned,-4,BW000000
260248,939263,L000000,G3000001,11/08/2016,Returned,-4,BW000000
264821,387021,L000000,G3000001,16/08/2016,Returned,-4,BW000000
269396,330539,L000000,G3000001,20/08/2016,Returned,-4,BW000000
260959,17072,L000000,G3000001,11/08/2016,Returned,-5,BW000000
269012,780433,L000000,G3000001,18/08/2016,Returned,-5,BW000000
285964,561558,L000000,G3000001,26/08/2016,Returned,-5,BW000000
241156,142873,L000000,G3000001,03/08/2016,Returned,-7,BW000000
241216,142873,L000000,G3000001,03/08/2016,Returned,-7,BW000000
244635,43631,L000000,G3000001,04/08/2016,Returned,-7,BW000000
251208,434705,L000000,G3000001,09/08/2016,Returned,-7,BW000000
268948,80752,L000000,G3000001,18/08/2016,Returned,-7,BW000000
266885,116794,L000000,G3000001,17/08/2016,Returned,-9,BW000000
282021,526291,L000000,G3000001,24/08/2016,Returned,-10,BW000000
292871,74041,L000000,G3000001,31/08/2016,Returned,-11,BW000000
239298,365590,L000000,G3000001,03/08/2016,Returned,-12,BW000000
239300,365590,L000000,G3000001,03/08/2016,Returned,-12,BW000000
246325,111066,L000000,G3000001,05/08/2016,Returned,-13,BW000000
282759,27550,L000000,G3000001,25/08/2016,Returned,-16,BW000000
267781,610806,L000000,G3000001,17/08/2016,Returned,-17,BW000000
246609,315983,L000000,G3000001,05/08/2016,Returned,-18,BW000000
288479,379058,L000000,G3000001,27/08/2016,Returned,-19,BW000000
266613,288343,L000000,G3000001,17/08/2016,Returned,-23,BW000000
286134,722067,L000000,G3000001,26/08/2016,Returned,-23,BW000000
288913,760154,L000000,G3000001,27/08/2016,Returned,-27,BW000000
264189,30498,L000000,G3000001,16/08/2016,Returned,-40,BW000000
243365,914222,L000000,G1000001,04/08/2016,Returned,-2,BW000000
260967,17072,L000000,G1000001,11/08/2016,Returned,-2,BW000000
288779,310558,L000000,G1000001,27/08/2016,Returned,-2,BW000000
252199,168655,L000000,G1000001,09/08/2016,Returned,-3,BW000000
263643,149940,L000000,G1000001,16/08/2016,Returned,-4,BW000000
275854,996147,L000000,G1000001,23/08/2016,Returned,-4,BW000000
286961,356849,L000000,G1000001,27/08/2016,Returned,-4,BW000000
281309,472788,L000000,G1000001,24/08/2016,Returned,-6,BW000000
261067,530549,L000000,G1000001,11/08/2016,Returned,-8,BW000000
287225,191709,L000000,G1000001,27/08/2016,Returned,-8,BW000000
288439,379058,L000000,G1000001,27/08/2016,Returned,-8,BW000000
290081,609574,L000000,G1000001,30/08/2016,Returned,-9,BW000000
292901,74041,L000000,G1000001,31/08/2016,Returned,-9,BW000000
278941,98970,L000000,G1000001,24/08/2016,Returned,-10,BW000000
280971,479365,L000000,G1000001,24/08/2016,Returned,-10,BW000000
264363,952975,L000000,G1000001,16/08/2016,Returned,-12,BW000000
235187,399574,L000000,G1000001,01/08/2016,Returned,-13,BW000000
239808,929964,L000000,G1000001,03/08/2016,Returned,-14,BW000000
240114,365590,L000000,G1000001,03/08/2016,Returned,-14,BW000000
248085,121264,L000000,G1000001,06/08/2016,Returned,-14,BW000000
286619,573680,L000000,G1000001,27/08/2016,Returned,-15,BW000000
246577,315983,L000000,G1000001,05/08/2016,Returned,-16,BW000000
249409,942713,L000000,G1000001,08/08/2016,Returned,-17,BW000000
268558,543567,L000000,G1000001,18/08/2016,Returned,-24,BW000000
250511,298165,L000000,G1000001,08/08/2016,Returned,-25,BW000000
254481,826024,L000000,G1000001,10/08/2016,Returned,-25,BW000000
268260,306817,L000000,G1000001,18/08/2016,Returned,-40,BW000000
252147,520095,L000000,SY0000001,09/08/2016,Returned,-2,BW000000
244665,43631,L000000,SY0000001,04/08/2016,Returned,-4,BW000000
248351,776974,L000000,SY0000001,06/08/2016,Returned,-7,BW000000
269406,330539,L000000,SY0000001,20/08/2016,Returned,-7,BW000000
291801,680166,L000000,SY0000001,31/08/2016,Returned,-7,BW000000
266057,635395,L000000,SY0000001,17/08/2016,Returned,-9,BW000000
266057,635395,L000000,SY0000001,17/08/2016,Returned,-9,BW000000
287841,167814,L000000,SY0000001,27/08/2016,Returned,-10,BW000000
292435,746934,L000000,SY0000001,31/08/2016,Returned,-13,BW000000
266877,116794,L000000,SY0000001,17/08/2016,Returned,-14,BW000000
278256,275224,L000000,SY0000001,24/08/2016,Returned,-18,BW000000
288949,570576,L000000,SY0000001,27/08/2016,Returned,-19,BW000000
274523,283151,L000000,SY0000001,23/08/2016,Returned,-21,BW000000
274473,283151,L000000,SY0000001,23/08/2016,Returned,-26,BW000000
292427,746934,L000000,SY0000001,31/08/2016,Returned,-26,BW000000
235587,978140,L000000,SY0000001,01/08/2016,Returned,-27,BW000000
253139,803568,L000000,SY0000001,09/08/2016,Returned,-30,BW000000
275982,40058,L000000,SY0000001,23/08/2016,Returned,-30,BW000000
291907,316030,L000000,SY0000001,31/08/2016,Returned,-30,BW000000
263195,596674,L000000,SY0000001,15/08/2016,Returned,-35,BW000000
265289,701065,L000000,SY0000001,16/08/2016,Returned,-35,BW000000
253425,418235,L000000,SY0000001,09/08/2016,Returned,-38,BW000000
283173,846246,L000000,SY0000001,25/08/2016,Returned,-107,BW000000
291097,523776,L000000,SY0000001,31/08/2016,Returned,-119,BW000000
276390,751628,L000000,FTH000001,23/08/2016,Returned,-3,BW000000
282833,363843,L000000,FTH000001,25/08/2016,Returned,-3,BW000000
252789,69381,L000000,FTH000001,09/08/2016,Returned,-4,BW000000
290111,609574,L000000,FTH000001,30/08/2016,Returned,-5,BW000000
240294,911001,L000000,FTH000001,03/08/2016,Returned,-6,BW000000
263881,272682,L000000,FTH000001,16/08/2016,Returned,-14,BW000000
283323,875289,L000000,FTH000001,25/08/2016,Returned,-17,BW000000
285984,561558,L000000,FTH000001,26/08/2016,Returned,-17,BW000000
243777,181178,L000000,FTH000001,04/08/2016,Returned,-18,BW000000
270074,135103,L000000,FTH000001,20/08/2016,Returned,-18,BW000000
270210,440543,L000000,FTH000001,20/08/2016,Returned,-18,BW000000
244803,304272,L000000,FTH000001,04/08/2016,Returned,-25,BW000000
258097,315701,L000000,FTH000001,10/08/2016,Returned,-26,BW000000
287477,594499,L000000,FTH000001,27/08/2016,Returned,-26,BW000000
257389,461709,L000000,FTH000001,10/08/2016,Returned,-39,BW000000
244763,304272,L000000,FTH000001,04/08/2016,Returned,-42,BW000000
252617,345634,L000000,FTH000001,09/08/2016,Returned,-57,BW000000
268392,904646,L000000,FTH000001,18/08/2016,Returned,-64,BW000000
279693,410547,L000000,FTH000001,24/08/2016,Returned,-64,BW000000
238492,204145,L000000,FTH000001,02/08/2016,Returned,-74,BW000000
267071,418996,L000000,TY000001,17/08/2016,Returned,-2,BW000000
266777,53928,L000000,TY000001,17/08/2016,Returned,-3,BW000000
273071,946849,L000000,TY000001,22/08/2016,Returned,-3,BW000000
237248,355969,L000000,TY000001,02/08/2016,Returned,-4,BW000000
237248,355969,L000000,TY000001,02/08/2016,Returned,-4,BW000000
244621,249979,L000000,TY000001,04/08/2016,Returned,-4,BW000000
266061,635395,L000000,TY000001,17/08/2016,Returned,-5,BW000000
290109,609574,L000000,TY000001,30/08/2016,Returned,-5,BW000000
253519,392485,L000000,TY000001,09/08/2016,Returned,-6,BW000000
278270,275224,L000000,TY000001,24/08/2016,Returned,-6,BW000000
265671,908807,L000000,TY000001,16/08/2016,Returned,-11,BW000000
285466,211365,L000000,TY000001,26/08/2016,Returned,-11,BW000000
263903,272682,L000000,TY000001,16/08/2016,Returned,-15,BW000000
261307,504748,L000000,TY000001,11/08/2016,Returned,-19,BW000000
252911,75420,L000000,TY000001,09/08/2016,Returned,-20,BW000000
287099,429759,L000000,TY000001,27/08/2016,Returned,-20,BW000000
275219,253004,L000000,TY000001,23/08/2016,Returned,-22,BW000000
264043,615219,L000000,TY000001,16/08/2016,Returned,-27,BW000000
269248,991744,L000000,TY000001,19/08/2016,Returned,-40,BW000000
282097,498514,L000000,TY000001,24/08/2016,Returned,-49,BW000000
273471,890040,L000000,FST000001,22/08/2016,Returned,-2,BW000000
264385,952975,L000000,FST000001,16/08/2016,Returned,-4,BW000000
238316,154652,L000000,FST000001,02/08/2016,Returned,-6,BW000000
244755,304272,L000000,FST000001,04/08/2016,Returned,-6,BW000000
249133,823281,L000000,FST000001,08/08/2016,Returned,-14,BW000000
285910,74486,L000000,FST000001,26/08/2016,Returned,-19,BW000000
288765,310558,L000000,FST000001,27/08/2016,Returned,-21,BW000000
245967,127913,L000000,FST000001,05/08/2016,Returned,-22,BW000000
251959,168655,L000000,FST000001,09/08/2016,Returned,-23,BW000000
289328,806831,L000000,FST000001,30/08/2016,Returned,-25,BW000000
249767,74990,L000000,FST000001,08/08/2016,Returned,-47,BW000000
261817,893530,L000000,FST000001,12/08/2016,Returned,-52,BW000000
279679,410547,L000000,FST000001,24/08/2016,Returned,-61,BW000000
291087,523776,L000000,FST000001,31/08/2016,Returned,-153,BW000000
261295,504748,L000000,K2000001,11/08/2016,Returned,-2,BW000000
292549,974610,L000000,K2000001,31/08/2016,Returned,-6,BW000000
235667,921038,L000000,K2000001,01/08/2016,Returned,-7,BW000000
241454,5899,L000000,K2000001,03/08/2016,Returned,-9,BW000000
270614,128416,L000000,K2000001,20/08/2016,Returned,-21,BW000000
278038,6238,L000000,K2000001,24/08/2016,Returned,-29,BW000000
250223,897442,L000000,K2000001,08/08/2016,Returned,-30,BW000000
253107,770603,L000000,K2000001,09/08/2016,Returned,-44,BW000000
288313,890557,L000000,K1000001,27/08/2016,Returned,-8,BW000000
275289,253004,L000000,K1000001,23/08/2016,Returned,-13,BW000000
276092,234765,L000000,G1100001,23/08/2016,Returned,-12,BW000000
258163,315701,L000000,G1100001,10/08/2016,Returned,-18,BW000000
265929,267747,L000000,G1100001,16/08/2016,Returned,-20,BW000000
276312,750312,L000000,G1100001,23/08/2016,Returned,-36,BW000000
236780,255542,L000000,G1100001,01/08/2016,Returned,-48,BW000000
247707,309391,L000000,G1100001,06/08/2016,Returned,-50,BW000000
289826,569576,L000000,G1100001,30/08/2016,Returned,-50,BW000000
280623,922881,L000000,G1100001,24/08/2016,Returned,-52,BW000000
249899,364621,L000000,SH000001,08/08/2016,Returned,-17,BW000000
240618,36883,L000000,SH000001,03/08/2016,Returned,-53,BW000000
208552,846541,L000000,G4000001,15/07/2016,Returned,-2,BW000000
205951,480342,L000000,G4000001,14/07/2016,Returned,-3,BW000000
217728,787628,L000000,G4000001,23/07/2016,Returned,-3,BW000000
231432,160469,L000000,G4000001,29/07/2016,Returned,-3,BW000000
234484,939964,L000000,G4000001,30/07/2016,Returned,-3,BW000000
203270,566080,L000000,G4000001,12/07/2016,Returned,-4,BW000000
221866,257451,L000000,G4000001,26/07/2016,Returned,-5,BW000000
223993,625435,L000000,G4000001,26/07/2016,Returned,-6,BW000000
216606,201717,L000000,G4000001,23/07/2016,Returned,-8,BW000000
216888,560478,L000000,G4000001,23/07/2016,Returned,-8,BW000000
217844,320970,L000000,G4000001,23/07/2016,Returned,-9,BW000000
227569,940572,L000000,G4000001,28/07/2016,Returned,-9,BW000000
232976,899194,L000000,G4000001,30/07/2016,Returned,-10,BW000000
202505,569105,L000000,G4000001,12/07/2016,Returned,-14,BW000000
224479,283865,L000000,G4000001,26/07/2016,Returned,-18,BW000000
207608,745807,L000000,G4000001,15/07/2016,Returned,-19,BW000000
211149,730312,L000000,G4000001,19/07/2016,Returned,-24,BW000000
226397,904749,L000000,G4000001,28/07/2016,Returned,-29,BW000000
226717,7662,L000000,G4000001,28/07/2016,Returned,-37,BW000000
226375,904749,L000000,G4000001,28/07/2016,Returned,-42,BW000000
203936,193126,L000000,G5000001,13/07/2016,Returned,-2,BW000000
202291,766950,L000000,G5000001,12/07/2016,Returned,-3,BW000000
205585,571228,L000000,G5000001,14/07/2016,Returned,-3,BW000000
215937,662687,L000000,G5000001,22/07/2016,Returned,-3,BW000000
215949,662687,L000000,G5000001,22/07/2016,Returned,-3,BW000000
204251,891888,L000000,G5000001,13/07/2016,Returned,-5,BW000000
207368,420692,L000000,G5000001,15/07/2016,Returned,-5,BW000000
230613,571376,L000000,G5000001,29/07/2016,Returned,-5,BW000000
214862,977610,L000000,G5000001,21/07/2016,Returned,-6,BW000000
213349,976929,L000000,G5000001,21/07/2016,Returned,-8,BW000000
228737,183670,L000000,G5000001,29/07/2016,Returned,-8,BW000000
192992,837342,L000000,G5000001,01/07/2016,Returned,-9,BW000000
203272,566080,L000000,G5000001,12/07/2016,Returned,-10,BW000000
203272,566080,L000000,G5000001,12/07/2016,Returned,-10,BW000000
229017,583138,L000000,G5000001,29/07/2016,Returned,-10,BW000000
203260,566080,L000000,G5000001,12/07/2016,Returned,-11,BW000000
222473,224055,L000000,G5000001,26/07/2016,Returned,-12,BW000000
209969,977506,L000000,G5000001,18/07/2016,Returned,-13,BW000000
234608,668134,L000000,G5000001,30/07/2016,Returned,-13,BW000000
229383,658831,L000000,G5000001,29/07/2016,Returned,-14,BW000000
229405,658831,L000000,G5000001,29/07/2016,Returned,-14,BW000000
201255,660896,L000000,G5000001,11/07/2016,Returned,-19,BW000000
208636,479824,L000000,G5000001,15/07/2016,Returned,-20,BW000000
193204,66495,L000000,G5000001,01/07/2016,Returned,-30,BW000000
201319,419499,L000000,G5000001,11/07/2016,Returned,-32,BW000000
208716,806050,L000000,G5000001,15/07/2016,Returned,-60,BW000000
218250,490115,L000000,G5000001,23/07/2016,Returned,-80,BW000000
215703,555481,L000000,G6000001,22/07/2016,Returned,-2,BW000000
193050,130406,L000000,G6000001,01/07/2016,Returned,-3,BW000000
216115,979061,L000000,G6000001,22/07/2016,Returned,-4,BW000000
230125,177660,L000000,G6000001,29/07/2016,Returned,-5,BW000000
208556,846541,L000000,G6000001,15/07/2016,Returned,-6,BW000000
213145,206629,L000000,G6000001,21/07/2016,Returned,-6,BW000000
222002,942017,L000000,G6000001,26/07/2016,Returned,-6,BW000000
227611,940572,L000000,G6000001,28/07/2016,Returned,-7,BW000000
214691,593823,L000000,G6000001,21/07/2016,Returned,-8,BW000000
219022,313229,L000000,G6000001,23/07/2016,Returned,-8,BW000000
233346,317267,L000000,G6000001,30/07/2016,Returned,-9,BW000000
217958,961784,L000000,G6000001,23/07/2016,Returned,-10,BW000000
214401,875491,L000000,G6000001,21/07/2016,Returned,-13,BW000000
221226,800110,L000000,G6000001,26/07/2016,Returned,-14,BW000000
224465,283865,L000000,G6000001,26/07/2016,Returned,-16,BW000000
211119,730312,L000000,G6000001,19/07/2016,Returned,-26,BW000000
234272,901701,L000000,G6000001,30/07/2016,Returned,-28,BW000000
194985,58870,L000000,G6000001,04/07/2016,Returned,-35,BW000000
223443,520095,L000000,G6000001,26/07/2016,Returned,-90,BW000000
222963,477507,L000000,G6000001,26/07/2016,Returned,-147,BW000000
198977,377649,L000000,G2000001,08/07/2016,Returned,-4,BW000000
227435,875491,L000000,G2000001,28/07/2016,Returned,-4,BW000000
232210,865430,L000000,G2000001,30/07/2016,Returned,-4,BW000000
232614,927775,L000000,G2000001,30/07/2016,Returned,-4,BW000000
208455,343945,L000000,G2000001,15/07/2016,Returned,-5,BW000000
233274,6092,L000000,G2000001,30/07/2016,Returned,-7,BW000000
223833,575301,L000000,G2000001,26/07/2016,Returned,-9,BW000000
215499,243759,L000000,G2000001,22/07/2016,Returned,-10,BW000000
217950,961784,L000000,G2000001,23/07/2016,Returned,-10,BW000000
229497,658831,L000000,G2000001,29/07/2016,Returned,-10,BW000000
216602,201717,L000000,G2000001,23/07/2016,Returned,-11,BW000000
218024,887464,L000000,G2000001,23/07/2016,Returned,-15,BW000000
233324,317267,L000000,G2000001,30/07/2016,Returned,-18,BW000000
219904,619563,L000000,G2000001,25/07/2016,Returned,-20,BW000000
229897,710061,L000000,G2000001,29/07/2016,Returned,-25,BW000000
219578,50795,L000000,G2000001,25/07/2016,Returned,-31,BW000000
198989,377649,L000000,G3000001,08/07/2016,Returned,-3,BW000000
232108,538630,L000000,G3000001,30/07/2016,Returned,-3,BW000000
228637,435338,L000000,G3000001,29/07/2016,Returned,-4,BW000000
206573,114563,L000000,G3000001,14/07/2016,Returned,-5,BW000000
217528,950963,L000000,G3000001,23/07/2016,Returned,-5,BW000000
233176,98184,L000000,G3000001,30/07/2016,Returned,-6,BW000000
223835,575301,L000000,G3000001,26/07/2016,Returned,-7,BW000000
225432,789681,L000000,G3000001,27/07/2016,Returned,-7,BW000000
230869,2563,L000000,G3000001,29/07/2016,Returned,-7,BW000000
219346,825554,L000000,G3000001,25/07/2016,Returned,-8,BW000000
220504,407375,L000000,G3000001,25/07/2016,Returned,-8,BW000000
233444,126388,L000000,G3000001,30/07/2016,Returned,-9,BW000000
200228,648246,L000000,G3000001,09/07/2016,Returned,-11,BW000000
209935,549228,L000000,G3000001,18/07/2016,Returned,-11,BW000000
217842,320970,L000000,G3000001,23/07/2016,Returned,-14,BW000000
221206,800110,L000000,G3000001,26/07/2016,Returned,-14,BW000000
229013,583138,L000000,G3000001,29/07/2016,Returned,-15,BW000000
228763,183670,L000000,G3000001,29/07/2016,Returned,-16,BW000000
224459,283865,L000000,G3000001,26/07/2016,Returned,-24,BW000000
233104,524212,L000000,G3000001,30/07/2016,Returned,-28,BW000000
232013,503189,L000000,G3000001,29/07/2016,Returned,-39,BW000000
226317,739810,L000000,G1000001,28/07/2016,Returned,-2,BW000000
214182,89589,L000000,G1000001,21/07/2016,Returned,-3,BW000000
200236,648246,L000000,G1000001,09/07/2016,Returned,-4,BW000000
200276,648246,L000000,G1000001,09/07/2016,Returned,-4,BW000000
214184,89589,L000000,G1000001,21/07/2016,Returned,-4,BW000000
225498,789681,L000000,G1000001,27/07/2016,Returned,-4,BW000000
225498,789681,L000000,G1000001,27/07/2016,Returned,-4,BW000000
216207,842276,L000000,G1000001,22/07/2016,Returned,-6,BW000000
221872,257451,L000000,G1000001,26/07/2016,Returned,-7,BW000000
199077,140604,L000000,G1000001,08/07/2016,Returned,-11,BW000000
228397,337913,L000000,G1000001,29/07/2016,Returned,-11,BW000000
221386,814663,L000000,G1000001,26/07/2016,Returned,-12,BW000000
227497,940572,L000000,G1000001,28/07/2016,Returned,-13,BW000000
231879,655819,L000000,G1000001,29/07/2016,Returned,-22,BW000000
231891,655819,L000000,G1000001,29/07/2016,Returned,-22,BW000000
232982,899194,L000000,G1000001,30/07/2016,Returned,-32,BW000000
199446,454486,L000000,G1000001,08/07/2016,Returned,-34,BW000000
228969,640034,L000000,G1000001,29/07/2016,Returned,-82,BW000000
209863,385579,L000000,SY0000001,18/07/2016,Returned,-2,BW000000
234038,5287,L000000,SY0000001,30/07/2016,Returned,-4,BW000000
198453,500809,L000000,SY0000001,07/07/2016,Returned,-10,BW000000
222423,224055,L000000,SY0000001,26/07/2016,Returned,-12,BW000000
228991,583138,L000000,SY0000001,29/07/2016,Returned,-27,BW000000
195816,838108,L000000,SY0000001,04/07/2016,Returned,-46,BW000000
216738,501454,L000000,FTH000001,23/07/2016,Returned,-3,BW000000
228395,337913,L000000,FTH000001,29/07/2016,Returned,-5,BW000000
231416,160469,L000000,FTH000001,29/07/2016,Returned,-5,BW000000
220078,153897,L000000,FTH000001,25/07/2016,Returned,-6,BW000000
210913,995591,L000000,FTH000001,19/07/2016,Returned,-7,BW000000
204489,825843,L000000,FTH000001,13/07/2016,Returned,-9,BW000000
211534,321818,L000000,FTH000001,19/07/2016,Returned,-10,BW000000
211668,861242,L000000,FTH000001,19/07/2016,Returned,-14,BW000000
199662,13888,L000000,FTH000001,08/07/2016,Returned,-15,BW000000
215833,858459,L000000,FTH000001,22/07/2016,Returned,-15,BW000000
214507,98045,L000000,FTH000001,21/07/2016,Returned,-20,BW000000
219358,825554,L000000,FTH000001,25/07/2016,Returned,-22,BW000000
234809,108320,L000000,FTH000001,30/07/2016,Returned,-23,BW000000
210195,163196,L000000,FTH000001,18/07/2016,Returned,-31,BW000000
220395,807808,L000000,FTH000001,25/07/2016,Returned,-31,BW000000
204473,825843,L000000,TY000001,13/07/2016,Returned,-6,BW000000
218954,246728,L000000,TY000001,23/07/2016,Returned,-8,BW000000
223699,840000,L000000,TY000001,26/07/2016,Returned,-10,BW000000
219356,825554,L000000,TY000001,25/07/2016,Returned,-24,BW000000
203821,201559,L000000,TY000001,13/07/2016,Returned,-32,BW000000
214079,809603,L000000,FST000001,21/07/2016,Returned,-2,BW000000
209465,234763,L000000,FST000001,18/07/2016,Returned,-6,BW000000
222797,757199,L000000,FST000001,26/07/2016,Returned,-10,BW000000
218188,752968,L000000,FST000001,23/07/2016,Returned,-12,BW000000
234494,939964,L000000,FST000001,30/07/2016,Returned,-18,BW000000
221676,501391,L000000,FST000001,26/07/2016,Returned,-19,BW000000
213221,951622,L000000,FST000001,21/07/2016,Returned,-20,BW000000
199652,13888,L000000,FST000001,08/07/2016,Returned,-32,BW000000
221021,929758,L000000,FST000001,25/07/2016,Returned,-35,BW000000
218674,234752,L000000,FST000001,23/07/2016,Returned,-36,BW000000
193306,231565,L000000,FST000001,01/07/2016,Returned,-44,BW000000
231731,860688,L000000,FST000001,29/07/2016,Returned,-106,BW000000
215633,882835,L000000,G1100001,22/07/2016,Returned,-6,BW000000
199137,686784,L000000,G1100001,08/07/2016,Returned,-19,BW000000
204491,825843,L000000,G1100001,13/07/2016,Returned,-27,BW000000
207280,360677,L000000,N0000001,15/07/2016,Returned,-12,BW000000
202467,569105,L000000,N0000001,12/07/2016,Returned,-15,BW000000
224397,931324,L000000,N0000001,26/07/2016,Returned,-15,BW000000
233310,839829,L000000,SH000001,30/07/2016,Returned,-38,BW000000
294860,592572,L000000,G4000001,02/09/2016,Returned,-3,BW000000
296597,985419,L000000,G4000001,05/09/2016,Returned,-4,BW000000
311770,971356,L000000,G4000001,08/09/2016,Returned,-5,BW000000
327638,755037,L000000,G4000001,09/09/2016,Returned,-5,BW000000
300037,674461,L000000,G4000001,06/09/2016,Returned,-7,BW000000
300063,674461,L000000,G4000001,06/09/2016,Returned,-7,BW000000
327748,151096,L000000,G4000001,09/09/2016,Returned,-7,BW000000
311207,103067,L000000,G4000001,08/09/2016,Returned,-12,BW000000
298150,765085,L000000,G4000001,05/09/2016,Returned,-19,BW000000
337238,872510,L000000,G4000001,13/09/2016,Returned,-34,BW000000
300669,564982,L000000,G4000001,06/09/2016,Returned,-36,BW000000
297541,913095,L000000,G4000001,05/09/2016,Returned,-70,BW000000
376775,167814,L000000,G4000001,27/09/2016,Returned,-45,BW000000
325517,455387,L000000,G5000001,08/09/2016,Returned,-2,BW000000
311603,903306,L000000,G5000001,08/09/2016,Returned,-4,BW000000
298678,376726,L000000,G5000001,06/09/2016,Returned,-6,BW000000
327894,53027,L000000,G5000001,09/09/2016,Returned,-10,BW000000
309090,250410,L000000,G5000001,07/09/2016,Returned,-11,BW000000
297235,972494,L000000,G5000001,05/09/2016,Returned,-19,BW000000
390155,173863,L000000,G5000001,18/09/2016,Returned,-35,BW000000
382862,313833,L000000,G5000001,25/09/2016,Returned,-16,BW000000
309894,316018,L000000,G6000001,07/09/2016,Returned,-2,BW000000
311854,775305,L000000,G6000001,08/09/2016,Returned,-2,BW000000
297009,293395,L000000,G6000001,05/09/2016,Returned,-3,BW000000
309414,784292,L000000,G6000001,07/09/2016,Returned,-4,BW000000
293393,303109,L000000,G6000001,01/09/2016,Returned,-7,BW000000
299849,207960,L000000,G6000001,06/09/2016,Returned,-7,BW000000
299831,928005,L000000,G6000001,06/09/2016,Returned,-9,BW000000
299531,381630,L000000,G6000001,06/09/2016,Returned,-13,BW000000
300617,91817,L000000,G6000001,06/09/2016,Returned,-18,BW000000
297415,605496,L000000,G6000001,05/09/2016,Returned,-20,BW000000
297237,972494,L000000,G6000001,05/09/2016,Returned,-31,BW000000
371474,983758,L000000,G6000001,25/09/2016,Returned,-68,BW000000
377237,372046,L000000,G6000001,17/09/2016,Returned,-76,BW000000
377508,809301,L000000,G6000001,23/09/2016,Returned,-44,BW000000
373753,947876,L000000,G6000001,21/09/2016,Returned,-48,BW000000
295305,497559,L000000,G2000001,02/09/2016,Returned,-3,BW000000
